Name,Website,Rating,Email,Phone Number,International Phone Number,Address,Latitude,Longitude,Administrative Area Level 1,Administrative Area Level 3,Route,Country,Google URL,Facebook Link,Youtube Link,Linkedin Link,Instagram Link,Twitter Link,Admission Link,About Us,Accreditation,Activities,Mission & Vision,Facilities,Fees,IGCSE,IB,BAC,AMERICAN,ABITUR,Supply List
Futures Language Schools,http://www.futuresnet.net/,3.6,['info@futuresnet.net'],02 25075144,+20 2 25075144,ش 9، المقطم، قسم الخليفة، محافظة القاهرة‬، Egypt,30.014785,31.32719799999999,قسم الخليفة,المقطم,ش 9,محافظة القاهرة‬,https://maps.google.com/?cid=4493200118718746163,https://www.facebook.com/FuturesEducationalSystems,https://www.youtube.com/channel/UCFZl4DdhNlULbmbsSRVjxjQ,https://www.linkedin.com/company/futures-educational-systems,https://www.instagram.com/futures.schools/,https://twitter.com/FuturesSchools,"['', 'http://futures.netalms.com/studentadmission/onlineform.aspx', 'http://futures.netalms.com/studentadmission/onlineform.aspx']","Our Beliefs 

				We believe: 
                â¢	In promoting the academic and intellectual aspects of development that will empower our students to successfully pursue higher education and professional careers.
				â¢	Addressing academic, social, emotional, physical, personal and ethical development. 
				â¢	That effective teachers and great schools are the keys to student success.
				â¢	That all FES schools need to be great places to teach and learn.
				â¢	That the FES Administration exists solely to support the work of Directors, Faculty, Staff and the schools.
				 â¢	That FES families and the community have a shared responsibility for students and will ultimately benefit from their success.",,,,,,0,0,0,1,0,
Leaders Language Schools,,3.7,[],02 26848358,+20 2 26848358,53 intersection of Walley El Ahd St.، HADAYEK EL KOBBA، حدائق القبة، محافظة القاهرة‬، Egypt,30.0895118,31.2851052,,,53,,https://maps.google.com/?cid=12145778125278412141,,,,,,[''],,,,,,,0,0,0,1,0,
Dr. Nermine Ismail Language Schools,http://www.nis-egypt.com/,3.6,['admission@nis-egypt.com'],02 24720276,+20 2 24720276,"Dr Mahmoud Saleh Abou Zaid, An Nadi Al Ahli, Nasr City, Cairo Governorate, Egypt",30.059093,31.3792967,Nasr City,An Nadi Al Ahli,Doctor Mahmoud Saleh Abou Zaid,Cairo Governorate,https://maps.google.com/?cid=11215490071525910416,https://www.facebook.com/nis2000,,,,,"['', 'http://nis-eg.com/admission', 'http://nis-egypt.com/en/index.php/eagles-academy-admission/', 'http://nis-eg.com/admission']","— Main Menu —About Us	- CEO Message
	- Our Culture
	- History
	- School Leadership
	- Our Beliefs
	- Employment
	- Training &amp; Development

Admission	- Message from the Admission Director
	- Online Application
	- Tuition Plan
	- After NIS
	- FAQ’s
	- Contact Us

Academics	- Overview
	- The Digital Age
	- NIS Videos
	- American School 1st Settlement
	- American School El-Shrouk
	- British School El-Shrouk
	- English School Nasr City
	- English School 1st Settlement
	- English School El-Shrouk
	- L’ecole Francaise 1st Settlement

Global Citizenship	- Word From The Program Manager
	- Global Citizenship Program at NIS
	- Program Goals
	- Our Sister Schools
	- Highlights
	- Gallery

Campus Life	- Facilities
	- Transportation
	- Sports		- - NIS Eagles
		- - Eagles Academy Online Application
		- - Girls’ Soccer Academy
		- - Cross Fit

	- Hall of Fame
	- Egypt Pride
	- Extracurricular Activities &amp; Events
	- Trips
	- Clubs
	- The Super League

MUN	- Word from the Program Directors
	- Model United Nations		- - MUN Delegate Guide
		- - Conferences

	- Model Arab League		- - What is MAL?
		- - MUN vs. MAL
		- - MAL Rules
		- - MAL Delegate Handbook
		- - NISMAL Registration
		- - NISMAL ’17


Schools	- Orientation schedule
	- American School 1st Settlement
	- American School El-Shrouk
	- British School El-Shrouk
	- English School Nasr City
	- English School 1st Settlement
	- English School El-Shrouk
	- L’ecole Francaise 1st Settlement",,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,"Facilities for our students will represent their way of life at NIS. We strive to provide all students with state of the art facilities.
Campuses :  3 campuses with 7 different schools

 
Classrooms :

325 classrooms, most of them air conditioned;
Early Years Learning Centers;
All classrooms are equipped with Smart Boards, document cameras and audio systems;
Specialist classrooms for music, art and languages;
16 state of the art science labs; and
High speed Wi-Fi.


 
Library:

Selection of leisure reading books in different languages;
Several volumes of fiction, non-fiction reference materials, videos and audio materials; and
High speed Wi-Fi.


 
 
Robotics/Coding Labs :

2 Robotics/Coding labs, each with 25 PC’s, equipped with professional production software (design, animation, video, audio); and
High speed Wi-Fi.


 
Science Labs

16 science labs, equipped with showers, fume cupboards and filled with the latest scientific instruments and equipment.


 
 
Athletics:

3 Indoor – heated swimming pool
1 outdoor swimming pools
3 Gymnasiums
4 Outdoor volleyball court
4 basketball court
8 artificial grass fields
1 natural grass fields
KG playing areas


 
Theater and Lecture Halls:

2 State of the arts lecture halls hosting over 300 students daily;
State of the arts theater equipped with 500 seats;
Air conditioned, theater seats, overhead projector, audio surrounding;


 
Nutrition:
• 6 air conditioned cafeterias serving healthy food for over 6000 students and staff members throughout the school day on a 5 star level
• Salad cart, fruit baskets, fresh juices and variety of healthy sandwiches and snacks

 
Safety:

We secure a safe, healthy and peaceful learning environments for students;
78 well trained security guards watching over our students and staff members 24/7;
Evacuation drills executed according to ISO standards;
8 lifeguards and trainers for swimming pools;
4 medical care units operated by 4 doctors; and
Recycling concept implemented  and followed.",,1,0,0,1,0,
Abdel Moneim Riad Primary School,,5,[],02 22365018,+20 2 22365018,9 ش عبد السلام مبروك، الشرابية، محافظة القاهرة‬، Egypt,30.0735912,31.263609,,,9,,https://maps.google.com/?cid=3171790919309651568,,,,,,[''],,,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,,,1,0,0,1,0,
Private Modern School Helmieyet El-Zaitoun,,4.3,[],02 26333571,+20 2 26333571,"10 Al Seka Al Hadid, Helmeyat AZ Zaytoun, El-Zaytoun, Cairo Governorate, Egypt",30.114226,31.3166782,,,10,,https://maps.google.com/?cid=8867726534624668378,,,,,,[''],,,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,,,1,0,0,1,0,
Cairo International Language Schools,,3.6,[],02 24721556,+20 2 24721556,"Mashroua 17, An Nadi Al Ahli, CAIRO، Cairo Governorate, Egypt",30.0582644,31.36515219999999,CAIRO,An Nadi Al Ahli,Mashroua 17,Cairo Governorate,https://maps.google.com/?cid=205502060497235173,,,,,,[''],,,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,,,1,0,0,1,0,
El Manhal Private School,,3.7,[],02 22712192,+20 2 22712192,تقاطع ش حسن المأمون، العاشرة، مدينة نصر، محافظة القاهرة‬، Egypt,30.05560599999999,31.357971,مدينة نصر,العاشرة,تقاطع ش حسن المأمون,محافظة القاهرة‬,https://maps.google.com/?cid=11151226906336908212,,,,,,[''],,,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,,,1,0,0,1,0,
Mokattam Language International School,,4.4,[],02 25082082,+20 2 25082082,ش 9، المقطم، قسم الخليفة، محافظة القاهرة‬، Egypt,30.0122052,31.3184991,قسم الخليفة,المقطم,ش 9,محافظة القاهرة‬,https://maps.google.com/?cid=1600724398355196527,,,,,,[''],,,"NIS made a commitment to educate “the whole child”. Involvement in school events acts as a fundamental tool in the building of a successful community. Likewise, involvement in extracurricular activities is integral to the overall development of the student and staff body.
Sports, arts, music, gaming, inclusion, recognition, and autonomy are necessary components that take place outside of the classroom and exist as the building blocks of critical thinking, time management, and academic competence.
Our activities and events include, but are not limited to:
Model United Nations
Year Book Club
Choir
Volleyball
Boys Soccer
Girls Soccer
English Drama
Arabic Drama
Community Service
Aerobics
Baking
Food Mart
Japanese Day
Saqarah Trip
Religious Complex
Cooking Club
Smart Camp
Gravity Play
Debates
Reading Marathon
Luxor Trip
Marching Band
Journalism
International Day
Science Fair
Renaissance Fair
Spelling Bee
Homecoming
Sport’s Day",,,,1,0,0,1,0,
Saint Joseph's School,http://www.st-joseph-heliopolis.com/contact.html,4.3,[],02 22918886,+20 2 22918886,15 Nazih Khalifa St.، الماظة، مصر الجديدة، محافظة القاهرة‬، Egypt,30.0927688,31.3253861,,,15,,https://maps.google.com/?cid=15808115401405751059,http://www.facebook.com/pages/مدرسة-القديس-يوسف-لراهبات-قلب-يسوع-المصريات-بمصر-الجديدة/494003340630333,,,,,[''],"Not Found
The requested URL /contact.htmlabout.html was not found on this server.
Additionally, a 404 Not Found
error was encountered while trying to use an ErrorDocument to handle the request.",,"Not Found
The requested URL /contact.htmlactivities_thakafya.html was not found on this server.
Additionally, a 404 Not Found
error was encountered while trying to use an ErrorDocument to handle the request.",,,,0,0,0,0,0,
Alsun Language School,http://www.als.edu.eg/,4.2,[],02 26715561,+20 2 26715561,96 ش حمودة محمود، المنطقة الثامنة، مدينة نصر، محافظة القاهرة‬، Egypt,30.046918,31.3458166,,,96,,https://maps.google.com/?cid=10292509985260046766,https://www.facebook.com/als.edu.eg/?ref=py_c,,,,,[''],,,,,,,0,0,1,0,0,
St. Clair School,http://www.stclarescollege.com/,4.6,[],02 22912644,+20 2 22912644,"20 El-Thawra St, Almazah, Heliopolis, Cairo Governorate, Egypt",30.090544,31.3280579,,,20,,https://maps.google.com/?cid=17459313284013403701,https://www.facebook.com/saintclarecollege,,,,https://twitter.com/stclarescollege,"['', u'http://www.stclarescollege.com/admission.html']","&#13;
				&#13;
					About us&#13;
					&#13;
				&#13;
					Vision&#13;
					&#13;
					We strive to provide academic excellence and the promotion of human and spiritual values in a Salesian atmosphere of joy and nurturing, giving our students the sense of belonging to a worldwide family.  We prepare them to meet the challenges of the future and become responsible stewards of Godâs creation.&#13;
					&#13;
					Mission&#13;
					&#13;
					&#13;
										We find the very reason for our existence in the integral education of children. We see each student as a unique individual who is lovingly created by God. Comprised of students, parents, Sisters, teachers and staff, our educating community is committed to serve as partners of the parents who are the first educators of their children. &#13;
					&#13;
					&#13;
						 &#13;
					 &#13;
					Salesian Method&#13;
					&#13;
					We follow Don Boscoâs educational approach of reason, values and loving kindness, which helps create a positive atmosphere of joy and friendliness coupled with a firm insistence that students demonstrate personal responsibility, discipline, academic excellence, and respect towards all of Godâs creation. &#13;
					&#13;
					&#13;
						 &#13;
					 &#13;
					 &#13;
					 &#13;
					 &#13;
					Don Bosco's System&#13;
						 &#13;
						Don Bosco called his system of education âpreventiveâ since his goal was to prevent the child from poor choices so as to reduce the need for punishment. He insisted that parents and educators use gentle firmness to reason with each child to help her choose to live by good values. (Reason â Values â Loving Kindness).&#13;
					&#13;
					&#13;
					 &#13;
					 &#13;
					What does it mean to be Salesian?&#13;
					Family spirit sums up the Salesian philosophy of education. Our founders, Don Bosco and Mary Mazzarello, focused their energies on helping young people feel the love of God through their educators. Their secret was to form a family unit with the young, using a discipline of respect and gentle firmness that helped the child correct unacceptable ways of behavior while still maintaining her dignity. &#13;
&#13;
Salesian spirituality is both simple and practical. Don Bosco taught young people to please God by always being joyful. Mary Mazzarello would tell the girls to âdo the right thing, at the right time, and only for the love of God.â Working in their own spheres yet focused on the same goals, these two helped thousands of children to achieve a profound sense of human and spiritual maturity. Following in their footsteps, we too, work to educate the whole child, preparing her for the future through academic strength, spiritual acuity, and human goodness.&#13;
&#13;
					&#13;
		&#13;
				&#13;
			&#13;",,"&#13;
				&#13;
					Activities And Events&#13;
					&#13;
				&#13;
					Talent Development&#13;
					&#13;
					Students are encouraged to develop their talents through &#13;
					various competitions at the zone and city level sponsored by &#13;
					the Ministry of Education. In home economics, students learn &#13;
					handiwork and make projects to display for the school to &#13;
					see. Students can also demonstrate their talent at the &#13;
					Talent Show each year gaining courage from the warm &#13;
					acceptance of their friends.&#13;
					&#13;
					Service Projects&#13;
					&#13;
					Few things help us mature as much as giving service. From &#13;
					meeting the needy, the girls learn gratitude to God and &#13;
					their parents for all they have given them. They open their &#13;
					minds to the reality of our world and learn what is &#13;
					essential in life. They discover the joy of self-giving &#13;
					through various initiatives: Christmas bazaar to benefit the &#13;
					poor, collection for the needy orphans, and respectful &#13;
					attention to the workers at school. Each summer the girls &#13;
					finishing their first and second years of secondary &#13;
					volunteer to be counselors at Day Camp. Here they give their &#13;
					time and energy to care for the younger girls and form a &#13;
					bond with them like that of big sisters. Together, they make &#13;
					the family spirit grow stronger in the school community.&#13;
&#13;
&#13;
										Competitions&#13;
					&#13;
					The students participate in a variety of competitions with &#13;
					other schools, including academic, in English and Arabic, &#13;
					drama and sports. Students usually excel in these &#13;
					competitions and go on to compete at higher levels. Within &#13;
					school we also have art and talent contests. The spirit of &#13;
					competition is always friendly and gives the girls incentive &#13;
					to do well.&#13;
					&#13;
			&#13;",,,,0,1,0,0,0,
Talaea El Kamal El Islameya School,,4.4,[],02 22908423,+20 2 22908423,15 ش الشيخ احمد الدرديرى، الجولف، مصر الجديدة، محافظة القاهرة‬، Egypt,30.08377900000001,31.334101,,,15,,https://maps.google.com/?cid=15450271781343244484,,,,,,[''],,,"&#13;
				&#13;
					Activities And Events&#13;
					&#13;
				&#13;
					Talent Development&#13;
					&#13;
					Students are encouraged to develop their talents through &#13;
					various competitions at the zone and city level sponsored by &#13;
					the Ministry of Education. In home economics, students learn &#13;
					handiwork and make projects to display for the school to &#13;
					see. Students can also demonstrate their talent at the &#13;
					Talent Show each year gaining courage from the warm &#13;
					acceptance of their friends.&#13;
					&#13;
					Service Projects&#13;
					&#13;
					Few things help us mature as much as giving service. From &#13;
					meeting the needy, the girls learn gratitude to God and &#13;
					their parents for all they have given them. They open their &#13;
					minds to the reality of our world and learn what is &#13;
					essential in life. They discover the joy of self-giving &#13;
					through various initiatives: Christmas bazaar to benefit the &#13;
					poor, collection for the needy orphans, and respectful &#13;
					attention to the workers at school. Each summer the girls &#13;
					finishing their first and second years of secondary &#13;
					volunteer to be counselors at Day Camp. Here they give their &#13;
					time and energy to care for the younger girls and form a &#13;
					bond with them like that of big sisters. Together, they make &#13;
					the family spirit grow stronger in the school community.&#13;
&#13;
&#13;
										Competitions&#13;
					&#13;
					The students participate in a variety of competitions with &#13;
					other schools, including academic, in English and Arabic, &#13;
					drama and sports. Students usually excel in these &#13;
					competitions and go on to compete at higher levels. Within &#13;
					school we also have art and talent contests. The spirit of &#13;
					competition is always friendly and gives the girls incentive &#13;
					to do well.&#13;
					&#13;
			&#13;",,,,0,1,0,0,0,
St. Peter's School,http://www.stpeter-school.com/,3.3,[],02 26235797,+20 2 26235797,3 ش عبد الرحمن الرافعى، المطار، القاهرة، محافظة القاهرة‬، Egypt,30.1137008,31.3467132,,,3,,https://maps.google.com/?cid=5770017044789019232,,,,,,"['', u'http://www.stpeter-school.com//admission-process', u'http://www.stpeter-school.com//admission-process']",,"The school is fully accredited by:&#13;
&#13;
Egyptian Ministry of Education&#13;
North Central Association Commission on Accreditation and School Improvement (NCA CASI) under Advanc-Ed&#13;
Northwest Association of Accredited Schools&#13;
ST PETER's AMERICAN SCHOOL is also an authorized SAT TESTING CENTER for the college board since December,2005.S.P.S became an approved testing center for the SAT,SAT subject tests (formally SATII) examinations.&#13;
&#13;
&#13;
&#13;&#13;","At S.P.S ,we celebrate the annual Egyptian and American holidays and activities are organized around these events,in particular Halloween, Egypt national day and Valentines day.All of these events and activities are viewed as an important and valued component of our school schedules.&#13;&#13;",,"The school has well- resourced library stocked with books. A love of reading is encouraged from young age, as an independent way to enjoy learning and to gain knowledge. The library is open to students at all times and features an extensive range of books and resources.&#13;&#13;",,0,0,0,0,0,
B. Own Heliopolis Language School,,3.4,[],02 22903109,+20 2 22903109,8 متفرع من ش الثورة، الماظة، مصر الجديدة، محافظة القاهرة‬، Egypt,30.086491,31.33760499999999,,,8,,https://maps.google.com/?cid=314528835673582920,,,,,,[''],,"The school is fully accredited by:&#13;
&#13;
Egyptian Ministry of Education&#13;
North Central Association Commission on Accreditation and School Improvement (NCA CASI) under Advanc-Ed&#13;
Northwest Association of Accredited Schools&#13;
ST PETER's AMERICAN SCHOOL is also an authorized SAT TESTING CENTER for the college board since December,2005.S.P.S became an approved testing center for the SAT,SAT subject tests (formally SATII) examinations.&#13;
&#13;
&#13;
&#13;&#13;","At S.P.S ,we celebrate the annual Egyptian and American holidays and activities are organized around these events,in particular Halloween, Egypt national day and Valentines day.All of these events and activities are viewed as an important and valued component of our school schedules.&#13;&#13;",,,,0,0,0,0,0,
Saint Fatima Language School,http://www.sfls-abbassia.com,4.1,['info@sfls-abbassia.com'],02 24677261,+20 2 24677261,"8 Al Omaraa, El-Qobba Bridge, Al Waili, Cairo Governorate, Egypt",30.0735924,31.2864822,,,8,,https://maps.google.com/?cid=17214563172237833808,,,,,,[''],,,,,,,0,0,0,0,0,
El Ola Language School,,3,[],02 22635475,+20 2 22635475,7 ش بئر سبع، المنطقة الأولى، مدينة نصر، محافظة القاهرة‬، Egypt,30.057333,31.33007649999999,,,7,,https://maps.google.com/?cid=17428459425359067933,,,,,,[''],,,,,,,0,0,0,0,0,
Heliopolis School,,3.4,[],02 26345999,+20 2 26345999,29 ش ابن الحكم، حلمية الزيتون، الزيتون، محافظة القاهرة‬، Egypt,30.1110328,31.3181547,,,29,,https://maps.google.com/?cid=11295221522836811357,,,,,,[''],,,,,,,0,0,0,0,0,
Ammar Ibn Yasser School,,3.7,[],0,0,"Ibrahim El-Naggar, Al Matar, Qism El-Nozha, Cairo Governorate, Egypt",30.10859710000001,31.3495235,Qism El-Nozha,Al Matar,Ibrahim El-Naggar,Cairo Governorate,https://maps.google.com/?cid=9272064371332525132,,,,,,[''],,,,,,,0,0,0,0,0,
Nasr City Private School,,3.2,[],02 24020427,+20 2 24020427,5 ش تعز، المنطقة الأولى، مدينة نصر، محافظة القاهرة‬، Egypt,30.061401,31.327673,,,5,,https://maps.google.com/?cid=10857756585994826571,,,,,,[''],,,,,,,0,0,0,0,0,
El Salam Language School - SLS,,4.6,[],02 24820816,+20 2 24820816,12 Yashbak St.، ABBASSEYA، الوايلى، محافظة القاهرة‬، Egypt,30.068973,31.283296,,,12,,https://maps.google.com/?cid=17967740434638873660,,,,,,[''],,,,,,,0,0,0,0,0,
Abou Zahra Islamic School,,2.9,[],02 26226677,+20 2 26226677,"10 Abd El-Rahman Nasr, AZ Zaytoun Al Gharbeyah, El-Zaytoun, Cairo Governorate, Egypt",30.1155723,31.34975869999999,,,10,,https://maps.google.com/?cid=12254715693487538839,,,,,,[''],,,,,,,0,0,0,0,0,
Retaj International School.,,4.8,[],0,0,"شارع ال عثمان، Al Hay Al Asher, Nasr City, Cairo Governorate, Egypt",30.030717,31.3564252,Nasr City,Al Hay Al Asher,شارع ال عثمان,Cairo Governorate,https://maps.google.com/?cid=8515294129624529890,,,,,,[''],,,,,,,0,0,0,0,0,
Saint Fatima Language School,,3.9,[],02 26202359,+20 2 26202359,154 ش الحجاز، المطار، قسم النزهة، محافظة القاهرة‬، Egypt,30.1129419,31.3472871,,,154,,https://maps.google.com/?cid=7869916902068142648,,,,,,[''],,,,,,,0,0,0,0,0,
Gohar Private School,,3,[],02 26972547,+20 2 26972547,29 ش جمال عبد الناصر، جسر السويس، قسم السلام، محافظة القاهرة‬، Egypt,30.145534,31.39612519999999,,,29,,https://maps.google.com/?cid=7814487768261354642,,,,,,[''],,,,,,,0,0,0,0,0,
Ramsis Language Private School,http://www.ramsisschool.com/,5,[],02 22353705,+20 2 22353705,183 ش الترعة البولاقية، القللي، الأزبكية، محافظة القاهرة‬، Egypt,30.062088,31.2414659,,,183,,https://maps.google.com/?cid=13417177111465090677,,,,,,[''],,,,,,,0,0,0,1,0,
